granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
region,colombia_region,south_america,land,Orinoco and Magdalena Lands,indigenous hydronyms / English,hydrographic construction,https://www.metmuseum.org/exhibitions/listings/2018/golden-kingdoms/exhibition-galleries,medium,The two great drainage systems frame diverse AD 1 northern-Andean and circum-Caribbean societies without using the modern republic name.,no
region,crescent_region,middle_east,land,Syria and Mesopotamia,Greek / Latin,attested classical regional composite,https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0198%3Abook%3D16,high,Contemporary names replace the twentieth-century Fertile Crescent shorthand and cover the Levant Jazira and Iraq footprint.,no
region,deccan_region,south_asia,land,Dakshinapatha,Sanskrit / Prakrit,attested ancient macroregion,https://www.davcollegekanpur.ac.in/assets/ebooks/History/History%20of%20Early%20India%20From%20the%20Origins%20to%20AD%201300%20by%20Thapar.pdf,high,Ancient southern route-and-region term fits the peninsular mainland; Sri Lanka and Maldives remain named at subordinate levels.,no
region,east_china_region,east_asia,land,Jiangnan and Minyue,Han Chinese,Han-era regional composite,https://pmc.ncbi.nlm.nih.gov/articles/PMC11767022/,medium,Jiangnan frames the lower-Yangzi south while Minyue distinguishes the Fujian coast; Taiwan and far margins remain separate subordinate areas.,no
region,east_coast_region,north_america,land,Eastern Woodlands,archaeological English,archaeological macroregion,https://www.nps.gov/hocu/learn/historyculture/hopewell-mound-group.htm,high,Standard archaeological frame for the diverse Woodland societies flourishing across the installed Atlantic Mississippi and Ohio footprint around AD 1.,no
region,east_siberia_region,north_asia,land,Lena and Kolyma Lands,indigenous hydronyms / English,hydrographic construction,https://pmc.ncbi.nlm.nih.gov/articles/PMC7617447/,medium,The river pair replaces the modern Russian directional label while avoiding an unsupported single ethnic name across the vast northeast.,no
region,egypt_region,north_africa,land,Aegyptus and Cyrenaica,Latin / Greek,classical provincial-geographic composite,https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0198%3Abook%3D17,high,Explicitly includes the installed Cyrenaican wing rather than silently treating the whole frame as the Roman province of Egypt.,no
region,ethiopia_region,east_africa,land,Aksum and the Highlands,Ge'ez / archaeological English,emergent-polity and landscape composite,https://whc.unesco.org/en/list/15/,high,Aksum emerged in the northern highlands in the first century AD; the broader wording avoids claiming its direct rule over every southern highland area.,no
region,france_region,western_europe,land,Gallia,Latin,attested classical geographic name,https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0239%3Abook%3D4,high,Contemporary Roman name for the installed transalpine Gallic frame and adjoining waters.,no
region,great_britain_region,western_europe,land,Britannia,Latin / Greek,attested classical geographic name,https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0239%3Abook%3D4,high,Geographical Britannia denotes the island and does not imply Roman control of its unconquered northern peoples in AD 1.,no
region,great_lakes_region,east_africa,land,Urewe Lakes,archaeological English,archaeological-horizon construction,https://whc.unesco.org/document/165555,high,The Urewe Early Iron Age horizon is the strongest AD 1 archaeological connective across the installed African Great Lakes frame.,no
region,great_plains_region,north_america,land,Woodland Interior,archaeological English,archaeological macroregion composite,https://www.nps.gov/parkhistory/online_books/mwro/archeological_plan.pdf,medium,The installed region crosses Plains Woodland and Middle Woodland interaction zones; the paired label avoids imposing one culture on both.,no
region,guinea_region,west_africa,land,Niger and Western Forests,indigenous hydronym / archaeological English,hydrographic-ecological construction,https://www.metmuseum.org/de/exhibitions/arts-of-africa/inside-the-exhibition,medium,Replaces the later Guinea exonym with the inland river and forest corridors linking the installed Senegambian Gulf-of-Guinea span.,no
region,hindustan_region,south_asia,land,Aryavarta,Sanskrit,attested ancient cultural geography,https://en.wikisource.org/wiki/Page:History_of_India_Vol_1.djvu/251,medium,The campaign key extends beyond strict textual definitions into Punjab and Nepal; it is still a better AD 1 northern-Indian macro-label than Persian-derived Hindustan.,no
region,iberia_region,western_europe,land,Hispaniae,Latin,Roman provincial collective,https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0239%3Abook%3D3,high,Plural Roman usage suits the peninsula's multiple provinces and adjoining islands without flattening them into one Hispania.,no
region,indian_ocean_region,indian_ocean_sub_continent,marine,Erythraean Sea,Greek / Latin,attested first-century maritime name,https://depts.washington.edu/silkroad/texts/periplus/periplus.html,high,The first-century Periplus applies the Erythraean maritime frame across Red Sea Arabian and Indian Ocean routes; here it replaces the modern ocean label.,no
region,indochina_region,south_east_asia,land,Suvarnabhumi,Sanskrit / Pali,attested ancient external macro-name,https://so03.tci-thaijo.org/index.php/JLC/article/view/274313,medium,Ancient Golden Land was geographically elastic; it is used deliberately as a playable mainland Southeast Asian frame rather than as a claimed unified kingdom.,no
region,indonesia_region,south_east_asia,land,Yavadvipa Archipelago,Sanskrit / archaeological English,attested island-name expanded geographically,https://www.asianstudies.org/publications/eaa/archives/indias-historical-impact-on-southeast-asia/,medium,Yavadvipa is an ancient external name associated with Java; Archipelago signals the game-scale extension without projecting medieval Nusantara or modern Indonesia.,no
region,ireland_region,western_europe,land,Ierne,Greek,attested classical geographic name,https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.04.0064%3Aentry%3Dierne-geo,high,Oldest classical form recorded for Ireland and preferable at the campaign date to later Latin Hibernia.,no
region,italy_region,western_europe,land,Italia,Latin,attested contemporary endonym/exonym,https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.01.0198%3Abook%3D5,high,Contemporary Roman geographical name covering the peninsula; subordinate levels distinguish Sicilia Sardinia and Corsica.,no
region,japan_region,east_asia,land,Wa Islands,Classical Chinese / English,Han-era external ethnogeographic name,https://www.oag.uni-hamburg.de/noag/noag-173-174-2003/noag2003-9.pdf,high,Han sources knew the archipelago's peoples collectively as Wa; Islands avoids implying a single Japanese state in AD 1.,no
region,khorasan_region,central_asia,land,Sogdiana and Saka Lands,Old Iranian / Greek,attested regional and ethnogeographic composite,https://www.iranicaonline.org/articles/iran-ii1-pre-islamic-times/,high,Replaces the later Khorasan umbrella with attested AD 1 eastern-Iranian oasis and steppe frames spanning Sogdiana Chorasmia Bactria and Saka country.,no
