granularity,key,parent,kind,ad1_name,language,method,source,confidence,note,unchanged_verified
province,khash_province,baluchistan_area,land,Gedrosian Mashkel Desert,Greek classical region / local basin name,attested region-landscape construction,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+15.2&fromdoc=Perseus%3Atext%3A1999.01.0239,high,The Mashkel basin formed eastern inland Gedrosia.,false
province,khaybar_province,hedjaz_area,land,Dedan–Khaybar Oasis Corridor,ancient North Arabian place names,paired-oasis route construction,GEO-PROXY;NABATAEA-MAP,high,Khaybar and Dedan anchored the north-Hijazi caravan corridor.,false
province,khekassala,gujarat_area,land,Anarta–Lata Gulf of Barygaza,Sanskrit regions / Greek port name,paired-region maritime construction,GEO-PROXY;PER,high,The Khambhat gulf linked Anarta and Lata with Barygaza trade.,false
province,khilok_province,lower_selenga_area,land,Xiongnu Khilok–Selenga Valley,Han-era polity / local hydronyms,attested polity-river construction,GEO-PROXY;OUP-XIO,high,The Khilok tributary lay within the lower Selenga Xiongnu sphere.,false
province,khiva_province,khwarazm_area,land,Chorasmia of Hazarasp–Oxus,Greek-Latin region / local center and river names,attested region-center construction,GEO-PROXY;UNESCO-CA-NOMADS,high,Hazarasp and the lower Oxus anchored ancient Chorasmia before Khiva's rise.,false
province,kholmogory_province,arkhangelsk_area,land,Northern-Dvina–Pinega Forest,local hydronyms / English,paired-river community construction,GEO-PROXY;ENC-NEEU,medium,The lower northern rivers provide a bounded forest-zone archaeological frame.,false
province,khomani_province,kalahari_area,land,Orange–Auob Aridland,local hydronyms / English,paired-river aridland construction,GEO-PROXY;OUP-SOUTH-AFRICA,medium,The dry river systems provide a geographic frame before later Khomani identity.,false
province,khorramabad_province,khuzestan_area,land,Elymaian–Median Luristan,Greek classical regions / local regional name,paired attested-region construction,GEO-PROXY;https://www.iranicaonline.org/articles/elymais;https://www.iranicaonline.org/articles/media,high,Luristan formed the mountain transition between Elymais and Media.,false
province,khotan_province,tarim_area,land,Yutian Oasis,Han-era oasis name,attested oasis construction,GEO-PROXY;HAN-WR;IRAN-KHO,high,Yutian is the Han-era name of the Khotan oasis kingdom.,false
province,khovd_province,mongolian_great_lakes_area,land,Altai–Khovd Saka–Xiongnu,local mountain and river names / Iranian and Han ethnonyms,paired-horizon landscape construction,GEO-PROXY;ACSS-ALTAI-XIONGNU;UNESCO-CA-NOMADS,high,The Mongol Altai and Khovd basin connected Saka and Xiongnu material worlds.,false
province,khoy_province,azerbaijan_area,land,Artaz–Her Armenian March,Armenian historical regions / English,paired-region frontier construction,GEO-PROXY;https://www.iranicaonline.org/articles/armenian-geography,high,Artaz and Her frame the Armenian-Azerbaijani highland frontier.,false
province,khujand_province,transoxiana_area,land,Sogdian Khujand–Fergana Gate,Sogdian center / local valley name / English,attested center-frontier construction,GEO-PROXY;IRAN-SOG-KANGJU,high,Khujand guarded the route between Sogdiana and Fergana within the Kangju sphere.,false
province,khukhan_province,khorat_plateau_area,land,Mun–Mekong,local hydronyms / archaeological English,paired-river archaeological construction,GEO-PROXY;https://www.cambridge.org/core/books/abs/cambridge-world-prehistory/southeast-asia/8784CA1FB2B45C97C99E03EF7193B923,medium,The Mun-Mekong plateau held varied Iron-Age communities before Khmer states.,false
province,khulays_province,hedjaz_area,land,Iathrippa Leuke Kome Corridor,Greek-Latin ancient places / English,paired-center route construction,GEO-PROXY;PER;NABATAEA-MAP,high,The western Arabian route linked Iathrippa with the Red-Sea port of Leuke Kome.,false
province,khulna_province,bengal_area,land,Vanga Sundarban Delta,Sanskrit historical region / local delta name,attested region-landscape construction,GEO-PROXY;https://en.banglapedia.org/index.php/Vanga,high,The Sundarban delta belonged to ancient Vanga before medieval Khulna.,false
province,khwarazm_coast_sea_province,caspian_sea_area,marine,Hyrcanian Sea of Chorasmia,Greek-Latin sea and region names,attested regional maritime construction,GEO-PROXY;UNESCO-CA-NOMADS,high,The northeastern Caspian sector faced ancient Chorasmia and the Hyrcanian Sea.,false
province,khyargas_province,mongolian_great_lakes_area,land,Xiongnu Khyargas–Uvs Basin,Han-era polity / local lake names,attested polity-lake construction,GEO-PROXY;OUP-XIO,high,The great-lakes basin formed the western pastureland of the Xiongnu world.,false
province,kickatari_province,central_plains_area,land,North-Platte–Scotts-Bluff,local river and landform names / English,river-landscape community construction,GEO-PROXY;MOSHPO-KC,medium,The high-plains corridor receives a deep-time community frame.,false
province,kii_province,nankaidou_area,land,Kii–Kumano Yayoi,Japanese ancient region and district / archaeological term,regional archaeological construction,GEO-PROXY;https://www.metmuseum.org/toah/hd/yayo/hd_yayo.htm,medium,The peninsula's Kumano and Kii communities formed a distinct Yayoi coastal landscape.,false
province,kikonteku_province,quebec_area,land,Wolastoq–Etchemin Woodland,indigenous river and regional names / archaeological English,paired-river archaeological construction,GEO-PROXY;OAS-POINT,medium,The upper Saint John and Etchemin corridor provides an ancestral Woodland frame.,false
province,kildare_province,leinster_area,land,Cauci–Eblani Liffey Plain,Latinized Celtic ethnonyms / local hydronym,attested peoples and river construction,GEO-PROXY;PTO-GEO-II1;DARCY-IRE,medium,The central Leinster plain is cautiously framed between Ptolemy's Cauci and Eblani.,false
province,kilemba_province,east_lunda_area,land,Lualaba–Lomami Iron,local hydronyms / archaeological English,paired-river archaeological construction,GEO-PROXY;SCI-CONGO-RAINFOREST;JAH-BANTU-MOBILITY,medium,The river corridor held varied early iron-working communities before Lunda states.,false
province,kilivila_province,milne_area,land,Massim Island,local regional name / English,archipelago community construction,GEO-PROXY;JPA-PAPUA,medium,The Trobriand-Misima island network receives a regional community frame without later colonial boundaries.,false
province,kilkenny,leinster_area,land,Brigantes of the Nore,Latinized Celtic ethnonym / local hydronym,attested people-river construction,GEO-PROXY;PTO-GEO-II1;DARCY-IRE,medium,Ptolemy's southeastern Brigantes provide a cautious frame for the Nore valley.,false
province,kinabatangan_province,north_borneo_area,land,Kinabatangan–Segama River,local hydronyms / English,paired-river archaeological construction,GEO-PROXY;QSR-LIANG-JON;QINT-LIANG-ABU,medium,The two east-Bornean river systems provide a cautious long-term community frame.,false
province,kinaksisahtai_province,upper_missouri_area,land,Missouri–Yellowstone Foothill,local hydronyms / English,paired-river plains construction,GEO-PROXY;https://www.nps.gov/bica/learn/historyculture/archeology.htm,medium,The northern plains and Rocky foothills receive a deep-time community frame.,false
province,king_george_province,tuamotu_area,land,Northern Tuamotu Lagoon,local archipelago name / English,directional lagoon-community construction,GEO-PROXY;ANU-MIC,medium,Manihi and Takaroa receive a regional atoll name without the colonial King George label.,false
province,kinhasa_province,kongo_area,land,Lower-Congo Ngovo,local hydronym / archaeological term,archaeological river-region construction,GEO-PROXY;NGOVO-GROUP,high,Ngovo material directly supports the lower Congo interior around AD 1.,false
province,kiokee_province,georgia_us_area,land,Savannah–Ogeechee Woodland,local hydronyms / archaeological English,paired-river archaeological construction,GEO-PROXY;https://www.nps.gov/ocmu/learn/historyculture/woodland-period.htm,medium,Woodland communities between the Savannah and Ogeechee precede later named towns.,false
province,kiralyfold_province,transylvania_area,land,Dacian Olt–Cibin Highlands,Latin ethnonym / local hydronyms / English,attested people-river construction,GEO-PROXY;https://www.perseus.tufts.edu/hopper/text?doc=Strab.+7.3&fromdoc=Perseus%3Atext%3A1999.01.0239,high,The southern Transylvanian valleys belonged to the Dacian interior.,false
province,kirsehir_province,cappadocia_area,land,Cappadocian Nyssa–Mokissos,Greek classical region and centers,attested center-region construction,GEO-PROXY;STR-ANA,high,Nyssa and Mokissos frame the central Cappadocian plateau.,false
province,kisama_province,west_kongo_area,land,Kwanza–Bengo Iron,local hydronyms / archaeological English,paired-river archaeological construction,GEO-PROXY;JAH-BANTU-MOBILITY,medium,Early iron-working communities of the Kwanza-Bengo corridor precede later Ndongo and Luanda.,false
province,kishwaukee_province,illinois_area,land,Rock–Kishwaukee Woodland,local hydronyms / archaeological English,paired-river archaeological construction,GEO-PROXY;ISAS-HAVANA,medium,Middle Woodland communities occupied the northern Illinois river network.,false
province,kissi_province,gao_area,land,Gourma–Liptako Iron,local regional names / archaeological English,paired-region archaeological construction,GEO-PROXY;JAH-GHANA,medium,The Niger-bend uplands held iron-working and pastoral communities before later Kissi labels.,false
province,kita_province,mali_area,land,Upper-Senegal–Bafing Iron,local hydronyms / archaeological English,paired-river archaeological construction,GEO-PROXY;JAH-GHANA,medium,The upper Senegal headwaters provide a pre-state iron-age frame.,false
province,kitaish_province,texas_area,land,Red–Brazos Woodland,local hydronyms / archaeological English,paired-river archaeological construction,GEO-PROXY;https://www.texasbeyondhistory.net/coast/prehistory/index.html,medium,Woodland and plains communities replace later Wichita confederation names.,false
province,kitami_province,ezo_area,land,Epi-Jōmon Okhotsk-Coast,archaeological term / local sea name / English,archaeological coastal construction,GEO-PROXY;https://www.britannica.com/topic/Jomon-culture,high,Epi-Jōmon communities occupied northeast Hokkaido before the later Okhotsk florescence.,false
province,kitchissippi_province,eastern_ontario_area,land,Ottawa–Madawaska Woodland,local hydronyms / archaeological English,paired-river archaeological construction,GEO-PROXY;OAS-POINT,medium,Middle Woodland communities occupied the Ottawa-Madawaska corridor.,false
province,kituwa_province,north_carolina_area,land,Appalachian Kituwah Woodland,indigenous place name / archaeological English,center-region archaeological construction,GEO-PROXY;https://www.nps.gov/grsm/learn/historyculture/cherokee.htm,medium,Kituwah anchors the southern Appalachian homeland without projecting later political boundaries.,false
province,kivu_province,victoria_area,land,Kivu–Lualaba Urewe,local lake and hydronym / archaeological culture,archaeological lake-river construction,GEO-PROXY;AZA-UREWE,high,Urewe communities occupied the Kivu and upper Lualaba zone around AD 1.,false
province,kiyuska_province,iowa_area,land,Missouri–Big-Sioux Woodland,local hydronyms / archaeological English,paired-river archaeological construction,GEO-PROXY;MOSHPO-KC,medium,Middle Woodland communities of the prairie corridor replace later tribal labels.,false
province,kjipuktuk_province,acadia_area,land,Kjipuktuk–Atlantic Mi'kma'ki,indigenous place and regional names / English,indigenous regional community construction,GEO-PROXY;OAS-POINT,medium,The harbor and Atlantic peninsula provide an ancestral Mi'kma'ki frame.,false
province,klamath_province,california_area,land,Klamath–Pit-River,local hydronyms / archaeological English,paired-river archaeological construction,GEO-PROXY;https://www.nps.gov/labe/learn/historyculture/native-americans.htm,medium,Long-lived basin communities replace later historic tribal boundaries.,false
province,kletsk_province,black_ruthenia_area,land,Pripet–Neman Striated-Pottery,local hydronyms / archaeological term,archaeological watershed construction,GEO-PROXY;LIT-NEMAN-STRIATED,medium,The woodland watershed lay within a contested striated-pottery horizon.,false
province,knyazhaya_province,west_novgorod_area,land,Ilmen–Lovat Late-Dyakovo,local lake and river names / archaeological term,archaeological river-lake construction,GEO-PROXY;RA-DYAKOVO-UPPER;GERMANIA-NEVA,medium,Late-Dyakovo-related communities occupied the Ilmen-Lovat corridor around AD 1.,false
province,kobryn_province,polesia_area,land,Bug–Pripet Woodland,local hydronyms / English,paired-river archaeological construction,GEO-PROXY;LIT-NEMAN-STRIATED,medium,The Polesian wetland corridor receives a cautious river-community frame.,false
province,kocaeli_province,marmara_area,land,Nicomedia and the Bithynian,Greek city and regional names,attested center-strait construction,GEO-PROXY;STR-ANA,high,Nicomedia anchored Bithynia at the eastern Propontis.,false
province,kodaky_province,zaporizhzhia_area,land,Borysthenes-Rapids Sarmatian,Greek hydronym / Latin ethnonym / English,river-frontier construction,GEO-PROXY;WIL-SAR;ANA-SAR,high,The Dnieper rapids formed a Sarmatian steppe and river-route frontier.,false
province,kofan_province,quitu_area,land,Napo–Pastaza Woodland,local hydronyms / English,paired-river forest construction,GEO-PROXY;JWP-ORINOCO,medium,The upper Amazon tributaries provide a cautious horticultural community frame.,false
province,koh_e_sulayman_province,punjab_area,land,Sattagydia–Sulaiman Passes,Old Persian region / local mountain name / English,attested region-mountain construction,GEO-PROXY;https://www.iranicaonline.org/articles/sattagydia,high,The Sulaiman passes formed the ancient Sattagydian frontier between Indus and Arachosia.,false
province,koksoak_province,nunavik_area,land,Ungava–Koksoak Tundra,local bay and river names / English,paired-water tundra construction,GEO-PROXY;https://www.thecanadianencyclopedia.ca/en/article/ungava-bay,medium,The peninsula and river basin provide a neutral frame for mobile Arctic communities.,false
province,koln_bucht_province,rhineland_area,land,Ubii of Ara Ubiorum–Bonna,Latinized Germanic ethnonym and Roman centers,attested people-center construction,GEO-PROXY;TAC-GER,high,Ara Ubiorum and Bonna anchored the Romanized Ubii on the Rhine.,false
province,kolomna_province,moscow_area,land,Oka–Moskva Dyakovo,local hydronyms / archaeological term,archaeological river-region construction,GEO-PROXY;RAS-DYAKOVO,high,Dyakovo communities occupied the Moskva-lower Oka basin around AD 1.,false
province,kolyma_province,indigirka_area,land,Upper-Kolyma Taiga,local hydronym / English,river-biome community construction,GEO-PROXY;https://www.britannica.com/place/Kolyma-River,medium,The upper river basin provides a neutral frame for mobile taiga communities.,false
province,komati_province,limpopo_area,land,Maputo–Komati,local bay and river names / archaeological English,paired-landscape archaeological construction,GEO-PROXY;QI-EAFRICA;OUP-SOUTH-AFRICA,medium,Early iron-working communities occupied the southeast African coastal plain around AD 1.,false
province,komsa_province,tomsk_area,land,Middle-Yenisei–Bakhta Kulay,local hydronyms / archaeological term,archaeological river-region construction,GEO-PROXY;TOM-KUL,medium,The middle Yenisei taiga lay within the broad Kulay interaction world.,false
province,konchuko_province,puna_area,land,Chavín-Successor Conchucos,archaeological tradition / local region / English,archaeological regional construction,GEO-PROXY;https://www.metmuseum.org/toah/hd/chav/hd_chav.htm,medium,Post-Chavín highland communities occupied the Conchucos valleys around AD 1.,false
province,konda_province,qashliq_area,land,Konda–Ob Ust-Poluy,local hydronyms / archaeological term,archaeological river-region construction,GEO-PROXY;BSE-UST-POLUY,high,Ust-Poluy interaction extended through the lower Ob and Konda wetlands.,false
province,kong_province,kong_area,land,Comoé–Black-Volta Iron,local hydronyms / archaeological English,paired-river archaeological construction,GEO-PROXY;JAH-GHANA,medium,The savanna corridor held iron-working communities before the later Kong state.,false
province,kongpo_province,u_area,land,Yarlung-Tsangpo Forest,local region and hydronym / English,river-forest community construction,GEO-PROXY;CAM-TIB-ARCH,medium,The eastern Tibetan river forests provide a geographic frame before later administrative divisions.,false
province,kongu_nadu,tamil_land_area,land,Chera Kongu–Kaveri Uplands,Tamil dynasty and region / local hydronym,attested polity-region construction,GEO-PROXY;PER;https://www.britannica.com/place/Chera-dynasty,high,Kongu and the upper Kaveri formed the eastern upland of the Chera-Tamil world.,false
province,konin_province,greater_poland_area,land,Warta–Ner Przeworsk,local hydronyms / archaeological term,archaeological river-region construction,GEO-PROXY;UW-PRZEWORSK,high,Przeworsk communities occupied the middle Warta corridor around AD 1.,false
province,konjikala_province,western_khorasan_area,land,Parthian Nisa–Kopet-Dag Lands,Greek-Latin polity and city / local mountain name,attested polity-center construction,GEO-PROXY;https://www.iranicaonline.org/articles/nisa,high,Nisa and the Kopet Dag formed the Arsacid Parthian heartland.,false
province,konkan_coastal_sea_zones_province,deccan_sea_zones_area,marine,Limyrike–Konkana Monsoon,Greek classical coast / Sanskrit region / English,paired-coast maritime construction,GEO-PROXY;PER,high,The western Indian monsoon route linked Limyrike with the Konkana ports.,false
province,konkudera_province,west_stanovoi_area,land,Olyokma–Bodaybo Taiga,local hydronym and region name / English,paired-river taiga construction,GEO-PROXY;https://www.britannica.com/place/Olekma-River,medium,The gold-bearing upper tributaries receive a neutral taiga-community frame.,false
province,konya_province,central_anatolia_area,land,Lycaonia of Iconium,Greek classical region and city,attested center-region construction,GEO-PROXY;STR-ANA,high,Iconium was the principal city of Lycaonia around AD 1.,false
province,kooapudna_province,south_australia_area,land,Adnyamathanha–Kuyani Lake,local range and lake names / English,paired-landscape community construction,GEO-PROXY;https://www.britannica.com/place/Flinders-Ranges,medium,The ranges and salt-lake basin provide a geographic frame for diverse communities.,false
province,koochiching_province,superior_area,land,Rainy–Red-Lake Woodland,local water names / archaeological English,paired-water archaeological construction,GEO-PROXY;OAS-POINT,medium,Middle Woodland communities occupied the lake and river network west of Superior.,false
province,kordofan_province,darfur_area,land,Nuba–Kordofan Iron,local regional names / archaeological English,paired-region archaeological construction,GEO-PROXY;OUP-MERO,medium,The Nuba hills and Kordofan savanna held varied iron-working communities beyond Meroitic control.,false
province,korea_bay_province,korea_western_coastline,marine,Lelang–Mahan Western Waters,Han commandery and early Korean confederation / English,paired-shore maritime construction,GEO-PROXY;NMK-SAMHAN,high,The western waters lay between Lelang and Mahan coastal communities.,false
province,korea_east_sea_province,korea_eastern_coastline,marine,Jinhan–Okjeo Eastern Waters,early Korean confederation and polity / English,paired-shore maritime construction,GEO-PROXY;NMK-SAMHAN;NMK-YEONGNAM,high,The east-coast waters linked Jinhan in the south with Okjeo in the north.,false
